ds,y
4/27/2018 8:00:00 AM,20
4/27/2018 7:30:00 AM,63
4/26/2018 8:00:00 AM,27
4/26/2018 7:30:00 AM,80
4/24/2018 8:00:00 AM,36
4/24/2018 7:30:00 AM,60
4/23/2018 8:00:00 AM,49
4/23/2018 7:30:00 AM,69
4/21/2018 8:00:00 AM,26
4/21/2018 7:30:00 AM,54
4/20/2018 8:00:00 AM,21
4/20/2018 7:30:00 AM,53
4/19/2018 8:00:00 AM,36
4/19/2018 7:30:00 AM,55
4/17/2018 8:00:00 AM,25
4/17/2018 7:30:00 AM,69
4/16/2018 8:00:00 AM,24
4/16/2018 7:30:00 AM,95
4/14/2018 8:00:00 AM,25
4/14/2018 7:30:00 AM,32
4/13/2018 8:00:00 AM,18
4/13/2018 7:30:00 AM,50
4/12/2018 8:00:00 AM,23
4/12/2018 7:30:00 AM,60
4/10/2018 8:00:00 AM,36
4/10/2018 7:30:00 AM,36
4/9/2018 8:00:00 AM,50
4/9/2018 7:30:00 AM,57
4/7/2018 8:00:00 AM,17
4/7/2018 7:30:00 AM,68
4/6/2018 8:00:00 AM,58
4/6/2018 7:30:00 AM,79
4/5/2018 8:00:00 AM,47
4/5/2018 7:30:00 AM,76
4/3/2018 8:00:00 AM,58
4/3/2018 7:30:00 AM,70
3/31/2018 8:00:00 AM,24
3/31/2018 7:30:00 AM,49
3/30/2018 8:00:00 AM,35
3/30/2018 7:30:00 AM,50
3/29/2018 8:00:00 AM,23
3/29/2018 7:30:00 AM,71
3/27/2018 8:00:00 AM,65
3/27/2018 7:30:00 AM,72
3/26/2018 8:00:00 AM,31
3/26/2018 7:30:00 AM,79
3/24/2018 8:00:00 AM,24
3/24/2018 7:30:00 AM,34
3/22/2018 8:00:00 AM,27
3/22/2018 7:30:00 AM,77
3/21/2018 8:00:00 AM,4
3/21/2018 7:30:00 AM,9
3/20/2018 11:00:00 AM,38
3/17/2018 8:00:00 AM,7
3/17/2018 7:30:00 AM,16
3/16/2018 8:00:00 AM,17
3/16/2018 7:30:00 AM,49
3/15/2018 8:00:00 AM,7
3/15/2018 7:30:00 AM,41
3/13/2018 8:00:00 AM,15
3/13/2018 7:30:00 AM,27
3/12/2018 8:00:00 AM,21
3/12/2018 7:30:00 AM,57
3/10/2018 8:00:00 AM,15
3/10/2018 7:30:00 AM,20
3/9/2018 8:00:00 AM,15
3/9/2018 7:30:00 AM,36
3/8/2018 8:00:00 AM,9
3/8/2018 7:30:00 AM,23
3/6/2018 8:00:00 AM,5
3/6/2018 7:30:00 AM,17
3/5/2018 8:00:00 AM,12
3/5/2018 7:30:00 AM,24
3/3/2018 8:00:00 AM,4
3/3/2018 7:30:00 AM,2
3/2/2018 8:00:00 AM,8
3/2/2018 7:30:00 AM,16
3/1/2018 8:00:00 AM,7
3/1/2018 7:30:00 AM,8
2/27/2018 7:30:00 AM,25
2/26/2018 7:30:00 AM,14
2/24/2018 7:30:00 AM,18
2/23/2018 7:30:00 AM,24
2/20/2018 7:30:00 AM,35
2/19/2018 7:30:00 AM,36
2/17/2018 7:30:00 AM,30
2/16/2018 7:30:00 AM,15
2/15/2018 7:30:00 AM,21
2/13/2018 7:30:00 AM,26
2/12/2018 7:30:00 AM,24
2/10/2018 7:30:00 AM,18
2/9/2018 7:30:00 AM,19
2/8/2018 7:30:00 AM,9
2/6/2018 7:30:00 AM,14
2/5/2018 7:30:00 AM,12
2/3/2018 7:30:00 AM,15
2/2/2018 7:30:00 AM,9
2/1/2018 7:30:00 AM,4
1/30/2018 7:30:00 AM,6
1/29/2018 7:30:00 AM,9
1/27/2018 7:30:00 AM,15
1/26/2018 7:30:00 AM,10
1/25/2018 7:30:00 AM,6
1/23/2018 7:30:00 AM,5
1/22/2018 7:30:00 AM,26
1/20/2018 7:30:00 AM,10
1/19/2018 7:30:00 AM,10
1/18/2018 7:30:00 AM,21
1/16/2018 7:30:00 AM,28
1/15/2018 7:30:00 AM,23
1/13/2018 7:30:00 AM,7
1/12/2018 7:30:00 AM,19
1/11/2018 7:30:00 AM,10
1/9/2018 7:30:00 AM,37
1/5/2018 7:30:00 AM,30
1/4/2018 7:30:00 AM,22
1/2/2018 7:30:00 AM,47
12/30/2017 7:30:00 AM,60
12/29/2017 7:30:00 AM,86
12/28/2017 7:30:00 AM,129
12/23/2017 7:30:00 AM,66
12/22/2017 7:30:00 AM,52
12/21/2017 7:30:00 AM,49
12/18/2017 7:30:00 AM,41
12/16/2017 7:30:00 AM,21
12/15/2017 7:30:00 AM,6
12/14/2017 7:30:00 AM,11
12/12/2017 7:30:00 AM,18
12/11/2017 7:30:00 AM,26
12/9/2017 7:30:00 AM,26
12/7/2017 7:30:00 AM,18
12/5/2017 7:30:00 AM,12
12/4/2017 7:30:00 AM,10
12/2/2017 7:30:00 AM,9
12/1/2017 7:30:00 AM,19
11/30/2017 7:30:00 AM,8
11/28/2017 7:30:00 AM,24
11/27/2017 7:30:00 AM,28
11/25/2017 7:30:00 AM,32
11/24/2017 7:30:00 AM,63
11/23/2017 7:30:00 AM,55
11/21/2017 7:30:00 AM,62
11/20/2017 7:30:00 AM,70
11/18/2017 7:30:00 AM,23
11/17/2017 7:30:00 AM,9
11/16/2017 7:30:00 AM,34
11/14/2017 7:30:00 AM,33
11/13/2017 7:30:00 AM,66
11/11/2017 7:30:00 AM,57
11/10/2017 7:30:00 AM,35
11/9/2017 7:30:00 AM,47
11/7/2017 7:30:00 AM,44
11/6/2017 7:30:00 AM,57
11/4/2017 7:30:00 AM,65
10/31/2017 7:30:00 AM,43
10/30/2017 7:30:00 AM,58
10/28/2017 7:30:00 AM,37
10/27/2017 7:30:00 AM,58
10/26/2017 7:30:00 AM,104
10/24/2017 7:30:00 AM,78
10/23/2017 7:30:00 AM,103
10/21/2017 7:30:00 AM,76
10/20/2017 7:30:00 AM,69
10/19/2017 7:30:00 AM,94
10/17/2017 7:30:00 AM,81
10/16/2017 7:30:00 AM,100
10/14/2017 7:30:00 AM,115
10/13/2017 7:30:00 AM,119
10/12/2017 7:30:00 AM,120
10/10/2017 7:30:00 AM,133
10/9/2017 7:30:00 AM,132
10/7/2017 7:30:00 AM,87
10/6/2017 7:30:00 AM,121
10/5/2017 7:30:00 AM,147
10/3/2017 7:30:00 AM,168
10/2/2017 7:30:00 AM,99
9/30/2017 7:30:00 AM,102
9/29/2017 7:30:00 AM,113
9/28/2017 7:30:00 AM,157
9/26/2017 7:30:00 AM,155
9/25/2017 7:30:00 AM,156
9/23/2017 7:30:00 AM,102
9/22/2017 7:30:00 AM,114
9/21/2017 7:30:00 AM,152
9/19/2017 7:30:00 AM,174
9/18/2017 8:00:00 AM,26
9/18/2017 7:30:00 AM,155
9/16/2017 7:30:00 AM,126
9/15/2017 7:30:00 AM,133
9/14/2017 7:30:00 AM,122
9/12/2017 7:30:00 AM,151
9/11/2017 7:30:00 AM,119
9/9/2017 7:30:00 AM,107
9/8/2017 7:30:00 AM,76
9/7/2017 7:30:00 AM,151
9/5/2017 7:30:00 AM,119
9/4/2017 7:30:00 AM,116
9/2/2017 7:30:00 AM,91
9/1/2017 7:30:00 AM,63
8/31/2017 7:30:00 AM,119
8/29/2017 7:30:00 AM,94
8/28/2017 7:30:00 AM,82
8/26/2017 7:30:00 AM,79
8/25/2017 7:30:00 AM,46
8/24/2017 7:30:00 AM,107
8/22/2017 7:30:00 AM,77
8/21/2017 7:30:00 AM,85
8/19/2017 7:30:00 AM,58
8/18/2017 7:30:00 AM,70
8/17/2017 7:30:00 AM,98
8/14/2017 7:30:00 AM,121
8/12/2017 7:30:00 AM,60
8/11/2017 7:30:00 AM,46
8/10/2017 7:30:00 AM,104
8/8/2017 7:30:00 AM,107
8/7/2017 7:30:00 AM,115
8/5/2017 7:30:00 AM,84
8/4/2017 7:30:00 AM,102
8/3/2017 7:30:00 AM,77
8/1/2017 7:30:00 AM,93
7/31/2017 7:30:00 AM,73
7/29/2017 7:30:00 AM,86
7/28/2017 7:30:00 AM,93
7/27/2017 8:00:00 AM,21
7/27/2017 7:30:00 AM,108
7/26/2017 7:30:00 AM,40
7/25/2017 7:30:00 AM,157
7/24/2017 7:30:00 AM,109
7/22/2017 7:30:00 AM,73
7/21/2017 7:30:00 AM,92
7/20/2017 7:30:00 AM,103
7/19/2017 7:30:00 AM,42
7/18/2017 7:30:00 AM,141
7/17/2017 8:00:00 AM,6
7/17/2017 7:30:00 AM,50
7/15/2017 7:30:00 AM,48
7/14/2017 7:30:00 AM,95
7/13/2017 7:30:00 AM,141
7/12/2017 7:30:00 AM,34
7/11/2017 7:30:00 AM,144
7/10/2017 7:30:00 AM,48
7/8/2017 7:30:00 AM,73
7/7/2017 7:30:00 AM,109
7/6/2017 8:00:00 AM,22
7/6/2017 7:30:00 AM,153
7/5/2017 7:30:00 AM,54
7/4/2017 8:00:00 AM,39
7/4/2017 7:30:00 AM,136
7/3/2017 7:30:00 AM,74
7/1/2017 7:30:00 AM,60
6/30/2017 8:00:00 AM,49
6/30/2017 7:30:00 AM,163
6/27/2017 8:00:00 AM,48
6/27/2017 7:30:00 AM,158
6/26/2017 7:30:00 AM,88
6/24/2017 8:00:00 AM,15
6/24/2017 7:30:00 AM,102
6/23/2017 8:00:00 AM,36
6/23/2017 7:30:00 AM,129
6/22/2017 8:00:00 AM,12
6/22/2017 7:30:00 AM,157
6/20/2017 8:00:00 AM,22
6/20/2017 7:30:00 AM,152
6/19/2017 8:00:00 AM,39
6/19/2017 7:30:00 AM,124
6/17/2017 8:00:00 AM,23
6/17/2017 7:30:00 AM,138
6/16/2017 7:30:00 AM,138
6/15/2017 7:30:00 AM,131
6/13/2017 8:00:00 AM,13
6/13/2017 7:30:00 AM,155
6/12/2017 7:30:00 AM,130
6/10/2017 7:30:00 AM,76
6/9/2017 7:30:00 AM,97
6/8/2017 8:00:00 AM,13
6/8/2017 7:30:00 AM,140
6/6/2017 8:00:00 AM,34
6/6/2017 7:30:00 AM,152
6/5/2017 8:00:00 AM,43
6/5/2017 7:30:00 AM,154
6/3/2017 7:30:00 AM,77
6/2/2017 7:30:00 AM,98
6/1/2017 8:00:00 AM,15
6/1/2017 7:30:00 AM,124
5/30/2017 8:00:00 AM,24
5/30/2017 7:30:00 AM,166
5/29/2017 7:30:00 AM,135
5/27/2017 7:30:00 AM,96
5/26/2017 7:30:00 AM,108
5/25/2017 7:30:00 AM,146
5/23/2017 7:30:00 AM,148
5/22/2017 7:30:00 AM,146
5/20/2017 7:30:00 AM,104
5/19/2017 7:30:00 AM,126
5/18/2017 8:00:00 AM,24
5/18/2017 7:30:00 AM,162
5/16/2017 7:30:00 AM,159
5/15/2017 7:30:00 AM,113
5/13/2017 7:30:00 AM,101
5/12/2017 7:30:00 AM,131
5/11/2017 8:00:00 AM,11
5/11/2017 7:30:00 AM,136
5/9/2017 7:30:00 AM,129
5/8/2017 7:30:00 AM,119
5/6/2017 7:30:00 AM,62
5/5/2017 7:30:00 AM,108
5/4/2017 7:30:00 AM,132
5/2/2017 8:00:00 AM,4
5/2/2017 7:30:00 AM,155
4/29/2017 7:30:00 AM,71
4/28/2017 7:30:00 AM,78
4/27/2017 7:30:00 AM,102
4/25/2017 7:30:00 AM,78
4/24/2017 7:30:00 AM,102
4/22/2017 7:30:00 AM,69
4/21/2017 7:30:00 AM,67
4/20/2017 7:30:00 AM,87
4/18/2017 7:30:00 AM,97
4/15/2017 7:30:00 AM,105
4/14/2017 7:30:00 AM,97
4/13/2017 7:30:00 AM,76
4/11/2017 7:30:00 AM,95
4/10/2017 7:30:00 AM,99
4/8/2017 7:30:00 AM,72
4/6/2017 7:30:00 AM,94
4/4/2017 7:30:00 AM,68
4/3/2017 7:30:00 AM,79
4/1/2017 7:30:00 AM,52
3/31/2017 7:30:00 AM,57
3/30/2017 7:30:00 AM,58
3/28/2017 7:30:00 AM,59
3/27/2017 7:30:00 AM,55
3/25/2017 7:30:00 AM,42
3/24/2017 7:30:00 AM,45
3/23/2017 7:30:00 AM,55
3/21/2017 7:30:00 AM,65
3/20/2017 7:30:00 AM,76
3/18/2017 7:30:00 AM,31
3/17/2017 7:30:00 AM,9
3/16/2017 7:30:00 AM,46
3/14/2017 7:30:00 AM,45
3/13/2017 7:30:00 AM,71
3/11/2017 7:30:00 AM,19
3/10/2017 7:30:00 AM,35
3/9/2017 7:30:00 AM,17
3/7/2017 7:30:00 AM,38
3/6/2017 7:30:00 AM,41
3/4/2017 7:30:00 AM,23
3/3/2017 7:30:00 AM,17
3/2/2017 7:30:00 AM,20
2/28/2017 7:30:00 AM,14
2/27/2017 7:30:00 AM,12
2/25/2017 7:30:00 AM,10
2/24/2017 7:30:00 AM,30
2/23/2017 7:30:00 AM,19
2/21/2017 7:30:00 AM,25
2/20/2017 7:30:00 AM,17
2/18/2017 7:30:00 AM,14
2/17/2017 7:30:00 AM,22
2/16/2017 7:30:00 AM,12
2/14/2017 7:30:00 AM,24
2/13/2017 7:30:00 AM,45
2/10/2017 7:30:00 AM,18
2/9/2017 7:30:00 AM,24
2/7/2017 7:30:00 AM,7
2/6/2017 7:30:00 AM,9
2/4/2017 7:30:00 AM,14
2/3/2017 7:30:00 AM,4
2/2/2017 7:30:00 AM,9
1/31/2017 7:30:00 AM,4
1/30/2017 7:30:00 AM,2
1/28/2017 7:30:00 AM,17
1/27/2017 7:30:00 AM,5
1/26/2017 7:30:00 AM,4
1/24/2017 7:30:00 AM,4
1/23/2017 7:30:00 AM,20
1/21/2017 7:30:00 AM,11
1/20/2017 7:30:00 AM,6
1/19/2017 7:30:00 AM,19
1/17/2017 7:30:00 AM,2
1/16/2017 7:30:00 AM,16
1/14/2017 7:30:00 AM,15
1/13/2017 7:30:00 AM,6
1/12/2017 7:30:00 AM,8
1/10/2017 7:30:00 AM,17
1/7/2017 7:30:00 AM,26
1/5/2017 7:30:00 AM,33
1/3/2017 7:30:00 AM,33
1/2/2017 7:30:00 AM,28
12/31/2016 7:30:00 AM,36
12/30/2016 7:30:00 AM,51
12/29/2016 7:30:00 AM,85
12/27/2016 7:30:00 AM,83
12/24/2016 7:30:00 AM,51
12/23/2016 7:30:00 AM,19
12/22/2016 7:30:00 AM,28
12/19/2016 7:30:00 AM,44
12/17/2016 7:30:00 AM,18
12/16/2016 7:30:00 AM,9
12/15/2016 7:30:00 AM,10
12/13/2016 7:30:00 AM,6
12/12/2016 7:30:00 AM,10
12/10/2016 7:30:00 AM,8
12/9/2016 7:30:00 AM,12
12/6/2016 7:30:00 AM,31
12/5/2016 7:30:00 AM,9
12/3/2016 7:30:00 AM,12
12/2/2016 7:30:00 AM,7
12/1/2016 7:30:00 AM,10
11/29/2016 7:30:00 AM,5
11/28/2016 7:30:00 AM,24
11/26/2016 7:30:00 AM,22
11/25/2016 7:30:00 AM,19
11/24/2016 7:30:00 AM,24
11/22/2016 7:30:00 AM,33
11/21/2016 7:30:00 AM,32
11/19/2016 7:30:00 AM,23
11/18/2016 7:30:00 AM,13
11/17/2016 7:30:00 AM,23
11/15/2016 7:30:00 AM,19
11/14/2016 7:30:00 AM,25
11/12/2016 7:30:00 AM,12
11/11/2016 7:30:00 AM,23
11/10/2016 7:30:00 AM,40
11/8/2016 7:30:00 AM,21
11/7/2016 7:30:00 AM,23
11/5/2016 7:30:00 AM,35
11/3/2016 7:30:00 AM,53
10/31/2016 7:30:00 AM,47
10/29/2016 7:30:00 AM,35
10/28/2016 7:30:00 AM,25
10/27/2016 7:30:00 AM,34
10/25/2016 7:30:00 AM,71
10/24/2016 7:30:00 AM,60
10/22/2016 7:30:00 AM,50
10/21/2016 7:30:00 AM,57
10/20/2016 7:30:00 AM,96
10/18/2016 7:30:00 AM,45
10/17/2016 7:30:00 AM,79
10/15/2016 7:35:00 AM,4
10/15/2016 7:30:00 AM,55
10/14/2016 7:30:00 AM,55
10/13/2016 7:35:00 AM,3
10/13/2016 7:30:00 AM,83
10/11/2016 7:30:00 AM,86
10/10/2016 7:35:00 AM,12
10/10/2016 7:30:00 AM,94
10/8/2016 7:30:00 AM,72
10/7/2016 7:30:00 AM,83
10/6/2016 7:30:00 AM,81
10/4/2016 7:30:00 AM,77
10/3/2016 7:30:00 AM,119
10/1/2016 7:30:00 AM,66
9/30/2016 7:30:00 AM,54
9/29/2016 8:00:00 AM,16
9/29/2016 7:30:00 AM,114
9/27/2016 8:00:00 AM,18
9/27/2016 7:30:00 AM,84
9/26/2016 7:30:00 AM,120
9/24/2016 7:30:00 AM,88
9/23/2016 7:30:00 AM,83
9/22/2016 8:00:00 AM,19
9/22/2016 7:30:00 AM,89
9/20/2016 8:00:00 AM,15
9/20/2016 7:30:00 AM,99
9/19/2016 7:30:00 AM,133
9/17/2016 7:30:00 AM,109
9/16/2016 7:35:00 AM,5
9/16/2016 7:30:00 AM,106
9/15/2016 8:00:00 AM,17
9/15/2016 7:30:00 AM,70
9/13/2016 8:00:00 AM,6
9/13/2016 7:30:00 AM,84
9/12/2016 7:30:00 AM,106
9/10/2016 7:30:00 AM,36
9/9/2016 7:30:00 AM,68
9/8/2016 8:00:00 AM,23
9/8/2016 7:30:00 AM,81
9/6/2016 8:00:00 AM,18
9/6/2016 7:35:00 AM,7
9/6/2016 7:30:00 AM,84
9/5/2016 7:30:00 AM,81
9/3/2016 7:30:00 AM,38
9/2/2016 7:30:00 AM,62
9/1/2016 8:00:00 AM,9
9/1/2016 7:30:00 AM,44
8/30/2016 7:30:00 AM,63
8/29/2016 7:30:00 AM,58
8/27/2016 7:30:00 AM,50
8/26/2016 7:30:00 AM,42
8/25/2016 8:00:00 AM,4
8/25/2016 7:30:00 AM,26
8/23/2016 8:00:00 AM,2
8/23/2016 7:30:00 AM,29
8/22/2016 7:30:00 AM,59
8/20/2016 7:30:00 AM,33
8/19/2016 7:35:00 AM,2
8/19/2016 7:30:00 AM,33
8/18/2016 8:00:00 AM,21
8/18/2016 7:30:00 AM,46
8/16/2016 8:00:00 AM,7
8/16/2016 7:30:00 AM,78
8/13/2016 7:30:00 AM,68
8/12/2016 7:30:00 AM,36
8/11/2016 8:00:00 AM,13
8/11/2016 7:30:00 AM,49
8/9/2016 8:00:00 AM,18
8/9/2016 7:30:00 AM,65
8/8/2016 7:35:00 AM,6
8/8/2016 7:30:00 AM,91
8/6/2016 7:35:00 AM,7
8/6/2016 7:30:00 AM,27
8/5/2016 7:30:00 AM,63
8/4/2016 8:00:00 AM,20
8/4/2016 7:35:00 AM,12
8/4/2016 7:30:00 AM,65
8/2/2016 8:00:00 AM,20
8/2/2016 7:30:00 AM,61
8/1/2016 7:30:00 AM,46
7/30/2016 7:30:00 AM,58
7/29/2016 7:30:00 AM,52
7/28/2016 7:35:00 AM,4
7/28/2016 7:30:00 AM,65
7/26/2016 7:30:00 AM,85
7/25/2016 7:30:00 AM,58
7/23/2016 7:30:00 AM,40
7/22/2016 7:30:00 AM,71
7/21/2016 8:00:00 AM,10
7/21/2016 7:30:00 AM,92
7/19/2016 8:00:00 AM,10
7/19/2016 7:30:00 AM,41
7/18/2016 7:30:00 AM,91
7/16/2016 7:30:00 AM,85
7/15/2016 7:30:00 AM,119
7/14/2016 8:00:00 AM,17
7/14/2016 7:35:00 AM,14
7/14/2016 7:30:00 AM,96
7/12/2016 8:00:00 AM,24
7/12/2016 7:30:00 AM,84
7/11/2016 7:30:00 AM,84
7/9/2016 7:30:00 AM,93
7/8/2016 7:30:00 AM,68
7/7/2016 8:00:00 AM,25
7/7/2016 7:30:00 AM,132
7/5/2016 8:00:00 AM,12
7/5/2016 7:30:00 AM,107
7/4/2016 7:30:00 AM,153
7/2/2016 7:30:00 AM,59
7/1/2016 7:35:00 AM,4
7/1/2016 7:30:00 AM,83
6/30/2016 7:30:00 AM,118
6/28/2016 8:00:00 AM,22
6/28/2016 7:30:00 AM,108
6/27/2016 7:35:00 AM,7
6/27/2016 7:30:00 AM,99
6/25/2016 7:30:00 AM,114
6/24/2016 8:00:00 AM,22
6/24/2016 7:30:00 AM,107
6/23/2016 8:00:00 AM,10
6/23/2016 7:30:00 AM,123
6/21/2016 8:00:00 AM,13
6/21/2016 7:30:00 AM,106
6/20/2016 7:35:00 AM,3
6/20/2016 7:30:00 AM,120
6/18/2016 7:30:00 AM,95
6/17/2016 8:00:00 AM,12
6/17/2016 7:35:00 AM,7
6/17/2016 7:30:00 AM,106
6/16/2016 8:00:00 AM,12
6/16/2016 7:35:00 AM,7
6/16/2016 7:30:00 AM,114
6/14/2016 8:00:00 AM,23
6/14/2016 7:35:00 AM,10
6/14/2016 7:30:00 AM,84
6/13/2016 7:30:00 AM,98
6/11/2016 7:30:00 AM,74
6/10/2016 7:30:00 AM,81
6/9/2016 8:00:00 AM,4
6/9/2016 7:30:00 AM,95
6/7/2016 8:00:00 AM,16
6/7/2016 7:35:00 AM,6
6/7/2016 7:30:00 AM,86
6/6/2016 7:30:00 AM,140
6/4/2016 7:30:00 AM,119
6/3/2016 7:30:00 AM,84
6/2/2016 7:35:00 AM,19
6/2/2016 7:30:00 AM,96
5/31/2016 7:35:00 AM,5
5/31/2016 7:30:00 AM,78
5/30/2016 7:35:00 AM,6
5/30/2016 7:30:00 AM,106
5/28/2016 7:35:00 AM,4
5/28/2016 7:30:00 AM,83
5/27/2016 7:30:00 AM,73
5/26/2016 8:00:00 AM,18
5/26/2016 7:35:00 AM,34
5/26/2016 7:30:00 AM,77
5/24/2016 8:00:00 AM,32
5/24/2016 7:35:00 AM,4
5/24/2016 7:30:00 AM,84
5/23/2016 7:30:00 AM,106
5/21/2016 7:30:00 AM,61
5/20/2016 7:30:00 AM,72
5/19/2016 8:00:00 AM,12
5/19/2016 7:30:00 AM,90
5/17/2016 8:00:00 AM,20
5/17/2016 7:30:00 AM,107
5/16/2016 7:35:00 AM,5
5/16/2016 7:30:00 AM,83
5/14/2016 7:30:00 AM,77
5/13/2016 7:35:00 AM,12
5/13/2016 7:30:00 AM,72
5/12/2016 8:00:00 AM,18
5/12/2016 7:30:00 AM,68
5/10/2016 8:00:00 AM,8
5/10/2016 7:35:00 AM,2
5/10/2016 7:30:00 AM,66
5/9/2016 7:30:00 AM,91
5/7/2016 7:30:00 AM,45
5/6/2016 7:30:00 AM,82
5/5/2016 8:00:00 AM,11
5/5/2016 7:30:00 AM,60
5/3/2016 8:00:00 AM,11
5/3/2016 7:30:00 AM,53
5/2/2016 7:30:00 AM,71
4/30/2016 7:30:00 AM,54
4/29/2016 7:30:00 AM,49
4/28/2016 8:00:00 AM,8
4/28/2016 7:30:00 AM,45
4/26/2016 8:00:00 AM,19
4/26/2016 7:30:00 AM,32
4/25/2016 7:30:00 AM,93
4/23/2016 7:30:00 AM,35
4/22/2016 7:30:00 AM,67
4/21/2016 8:00:00 AM,11
4/21/2016 7:30:00 AM,41
4/19/2016 8:00:00 AM,27
4/19/2016 7:30:00 AM,57
4/18/2016 7:30:00 AM,71
4/16/2016 7:30:00 AM,69
4/15/2016 7:30:00 AM,47
4/14/2016 8:00:00 AM,15
4/14/2016 7:30:00 AM,42
4/12/2016 8:00:00 AM,5
4/12/2016 7:30:00 AM,65
4/11/2016 7:30:00 AM,45
4/9/2016 7:30:00 AM,48
4/8/2016 7:35:00 AM,17
4/8/2016 7:30:00 AM,45
4/7/2016 8:00:00 AM,12
4/7/2016 7:30:00 AM,83
4/5/2016 8:00:00 AM,4
4/5/2016 7:30:00 AM,27
4/4/2016 7:30:00 AM,71
4/2/2016 7:35:00 AM,6
4/2/2016 7:30:00 AM,23
4/1/2016 7:35:00 AM,2
4/1/2016 7:30:00 AM,24
3/31/2016 7:35:00 AM,2
3/31/2016 7:30:00 AM,60
3/29/2016 8:00:00 AM,23
3/29/2016 7:30:00 AM,77
3/26/2016 8:00:00 AM,23
3/26/2016 7:30:00 AM,23
3/25/2016 7:35:00 AM,12
3/25/2016 7:30:00 AM,60
3/24/2016 7:30:00 AM,36
3/22/2016 8:00:00 AM,25
3/22/2016 7:35:00 AM,2
3/22/2016 7:30:00 AM,24
3/21/2016 7:30:00 AM,70
3/17/2016 7:30:00 AM,53
3/15/2016 8:00:00 AM,7
3/15/2016 7:30:00 AM,29
3/14/2016 7:35:00 AM,2
3/14/2016 7:30:00 AM,23
3/12/2016 8:00:00 AM,10
3/12/2016 7:30:00 AM,18
3/11/2016 7:30:00 AM,14
3/10/2016 7:30:00 AM,17
3/8/2016 8:00:00 AM,7
3/8/2016 7:30:00 AM,19
3/7/2016 7:30:00 AM,10
3/5/2016 8:00:00 AM,6
3/5/2016 7:30:00 AM,10
3/4/2016 7:30:00 AM,12
3/3/2016 7:30:00 AM,4
3/1/2016 8:00:00 AM,9
3/1/2016 7:30:00 AM,6
2/29/2016 7:35:00 AM,11
2/27/2016 7:35:00 AM,13
2/26/2016 7:35:00 AM,11
2/25/2016 7:35:00 AM,11
2/23/2016 7:35:00 AM,27
2/19/2016 7:35:00 AM,24
2/18/2016 7:35:00 AM,24
2/16/2016 7:35:00 AM,23
2/15/2016 7:35:00 AM,24
2/13/2016 7:35:00 AM,11
2/12/2016 7:35:00 AM,8
2/9/2016 7:35:00 AM,12
2/8/2016 7:35:00 AM,9
2/5/2016 7:35:00 AM,4
2/4/2016 7:35:00 AM,2
2/2/2016 7:35:00 AM,8
1/30/2016 7:35:00 AM,9
1/29/2016 7:35:00 AM,8
1/28/2016 7:35:00 AM,5
1/26/2016 7:35:00 AM,11
1/25/2016 7:35:00 AM,8
1/23/2016 7:35:00 AM,7
1/22/2016 7:35:00 AM,10
1/21/2016 7:35:00 AM,1
1/19/2016 7:35:00 AM,8
1/18/2016 7:35:00 AM,14
1/16/2016 7:35:00 AM,14
1/15/2016 7:35:00 AM,6
1/14/2016 7:35:00 AM,4
1/12/2016 7:35:00 AM,11
1/11/2016 7:35:00 AM,2
1/9/2016 7:35:00 AM,2
1/8/2016 7:35:00 AM,15
1/7/2016 7:35:00 AM,12
1/5/2016 7:35:00 AM,21
1/4/2016 7:35:00 AM,21
1/2/2016 7:35:00 AM,22
